request_id,acquired_time,on_worklist_time,triaged_time,dictation_complete,report_signed_time,report_sent_time
RQ00129,2024-03-15 12:07:23.999243600,2024-03-15 16:28:06.318984800,2024-03-16 01:23:37.752112400,2024-03-16 05:24:34.958934800,2024-03-16 08:25:42.402882800,2024-03-16 11:03:02.624465600
RQ00130,2024-01-02 07:24:17.144985600,2024-01-02 10:55:26.086044000,2024-01-02 19:19:04.081386000,2024-01-02 23:16:37.491582000,2024-01-03 01:48:20.417043599,2024-01-03 04:27:24.591452399
RQ00131,2023-05-10 20:23:50.896541200,2023-05-10 23:41:48.972942400,2023-05-11 07:28:48.654884800,2023-05-11 11:35:42.134713600,2023-05-11 14:05:09.109372000,2023-05-11 17:02:15.984508000
RQ00132,2024-05-08 09:06:25.962595200,2024-05-08 12:30:32.572994400,2024-05-08 21:53:26.995023600,2024-05-09 02:49:38.432146800,2024-05-09 04:42:51.099750000,2024-05-09 07:35:37.973043600
RQ00133,2024-04-10 16:45:45.525688000,2024-04-10 20:39:46.872127600,2024-04-11 05:54:04.528715200,2024-04-11 09:27:45.942045999,2024-04-11 11:24:25.428777999,2024-04-11 14:15:27.697591599
RQ00134,2024-10-03 16:50:52.744892800,2024-10-03 19:30:49.555135600,2024-10-04 06:02:35.987353599,2024-10-04 10:21:19.942295199,2024-10-04 13:03:23.650338399,2024-10-04 16:03:58.733511999
RQ00135,2023-06-27 07:34:14.903378000,2023-06-27 11:08:09.720779600,2023-06-27 17:49:00.161889200,2023-06-27 21:30:45.854682800,2023-06-28 00:07:42.367482800,2023-06-28 02:13:43.860042800
RQ00136,2023-12-05 20:12:18.935762000,2023-12-05 23:14:28.654634000,2023-12-06 07:23:00.186719600,2023-12-06 11:40:14.648991200,2023-12-06 14:23:36.174018800,2023-12-06 17:17:34.895993600
RQ00137,2024-08-19 20:20:29.962066000,2024-08-20 00:08:43.003883200,2024-08-20 10:01:57.413119600,2024-08-20 14:05:32.517659200,2024-08-20 16:32:25.330813600,2024-08-20 19:19:21.222766000
RQ00138,2024-11-25 06:45:20.091978800,2024-11-25 11:10:54.708489200,2024-11-25 20:18:46.248991999,2024-11-26 00:41:16.749651199,2024-11-26 03:13:38.682541999,2024-11-26 05:42:18.607198399
RQ00139,2024-10-24 19:25:26.477000000,2024-10-24 22:21:37.701586400,2024-10-25 07:53:41.410305199,2024-10-25 11:48:21.664234399,2024-10-25 14:23:51.179506399,2024-10-25 16:43:28.810343599
RQ00140,2024-07-16 06:46:26.275053600,2024-07-16 10:02:49.540152000,2024-07-16 18:41:46.763796000,2024-07-16 23:04:30.072038400,2024-07-17 01:22:50.629356000,2024-07-17 03:38:37.217906400
RQ00141,2023-01-27 13:40:58.483971200,2023-01-27 17:05:12.345710000,2023-01-28 01:18:41.801447600,2023-01-28 05:33:15.637590800,2023-01-28 07:40:41.641450400,2023-01-28 10:25:01.320878000
RQ00142,2024-11-10 09:04:58.685554399,2024-11-10 12:15:40.330297999,2024-11-10 19:06:16.800751999,2024-11-10 23:24:27.394738399,2024-11-11 02:14:45.323705599,2024-11-11 04:53:58.201463599
RQ00143,2023-08-31 05:47:18.592477600,2023-08-31 08:45:35.393405200,2023-08-31 16:19:39.748052800,2023-08-31 21:06:36.063588400,2023-08-31 23:32:09.572872000,2023-09-01 01:59:43.518434800
RQ00144,2023-11-15 13:35:58.545472000,2023-11-15 16:46:16.512850000,2023-11-15 23:32:17.941975600,2023-11-16 03:02:12.218281600,2023-11-16 05:34:21.765016000,2023-11-16 08:03:08.507672800
RQ00145,2023-06-20 22:27:42.818002000,2023-06-21 02:30:03.224071600,2023-06-21 09:53:31.241894800,2023-06-21 13:26:00.969779200,2023-06-21 16:20:54.223070800,2023-06-21 19:26:47.068960000
RQ00146,2023-03-06 05:32:20.070633599,2023-03-06 09:05:07.214356799,2023-03-06 16:50:00.452447999,2023-03-06 21:09:28.868699999,2023-03-07 00:14:26.950273199,2023-03-07 02:41:44.168691599
RQ00147,2023-08-29 20:48:14.148536399,2023-08-30 00:35:36.362396399,2023-08-30 09:59:00.233044799,2023-08-30 13:49:53.465437199,2023-08-30 16:07:12.024958799,2023-08-30 18:35:19.784799599
RQ00148,2023-09-13 11:31:45.073933200,2023-09-13 14:48:07.044237600,2023-09-13 23:07:50.581317600,2023-09-14 03:08:40.626566400,2023-09-14 05:37:19.216584000,2023-09-14 08:25:56.612296800
RQ00149,2023-01-09 00:53:44.711236000,2023-01-09 04:10:49.655428000,2023-01-09 12:58:41.025688000,2023-01-09 16:29:04.560104800,2023-01-09 18:43:13.922299600,2023-01-09 20:56:32.782866400
RQ00150,2024-02-23 15:04:55.643927600,2024-02-23 18:31:46.217385200,2024-02-24 01:12:57.202859600,2024-02-24 05:38:34.058271200,2024-02-24 07:58:34.072738400,2024-02-24 10:18:52.660412000
RQ00151,2024-04-27 14:45:55.555718400,2024-04-27 19:00:17.258216400,2024-04-28 02:36:35.394310799,2024-04-28 06:53:51.004265999,2024-04-28 09:36:56.250687599,2024-04-28 12:20:54.985847999
RQ00152,2023-01-30 04:22:41.585794000,2023-01-30 07:31:28.776986799,2023-01-30 14:28:52.771551999,2023-01-30 17:56:59.431571199,2023-01-30 20:24:23.405681199,2023-01-30 22:43:20.595291999
RQ00153,2023-05-02 04:30:52.114727600,2023-05-02 08:03:10.693883600,2023-05-02 17:04:17.557774400,2023-05-02 21:13:01.617528800,2023-05-02 23:35:32.173523600,2023-05-03 02:18:55.890663200
RQ00154,2023-10-12 00:27:30.130152800,2023-10-12 03:56:21.476914400,2023-10-12 12:15:31.321356800,2023-10-12 16:19:24.093033200,2023-10-12 18:56:52.363334000,2023-10-12 21:21:16.793636000
RQ00155,2023-11-22 07:12:16.731304000,2023-11-22 11:36:56.635414000,2023-11-22 18:00:47.001292000,2023-11-22 21:24:18.924899200,2023-11-22 23:55:05.454546399,2023-11-23 02:26:28.379487999
RQ00156,2023-02-18 01:51:27.708467600,2023-02-18 05:28:03.320250799,2023-02-18 14:51:36.483165199,2023-02-18 17:50:08.060170399,2023-02-18 20:34:47.363212399,2023-02-18 22:57:54.605046799
RQ00157,2024-10-09 20:07:02.644674800,2024-10-09 23:29:35.600228000,2024-10-10 06:04:07.099123999,2024-10-10 10:17:24.113070799,2024-10-10 12:50:50.085234799,2024-10-10 15:31:37.572861199
RQ00158,2024-12-21 06:14:46.331167200,2024-12-21 10:30:12.938850000,2024-12-21 18:08:23.579073600,2024-12-21 22:22:42.810225600,2024-12-22 00:57:59.237492400,2024-12-22 03:40:47.061159600
RQ00159,2024-01-18 10:30:22.335157600,2024-01-18 14:48:05.241176800,2024-01-18 22:20:30.404452000,2024-01-19 01:34:44.079824800,2024-01-19 03:52:10.376153200,2024-01-19 06:41:48.224441200
RQ00160,2024-01-30 10:23:04.398623600,2024-01-30 13:39:02.719811600,2024-01-30 20:34:27.329646800,2024-01-31 00:41:05.644666400,2024-01-31 03:22:41.711445200,2024-01-31 06:04:12.053266400
RQ00161,2023-07-31 19:01:13.801081200,2023-07-31 22:35:37.755392400,2023-08-01 06:44:04.790073600,2023-08-01 10:49:46.244551200,2023-08-01 12:58:27.195205200,2023-08-01 15:38:00.307663200
RQ00162,2024-09-13 12:16:43.385270800,2024-09-13 16:17:56.498761600,2024-09-14 00:25:55.005872800,2024-09-14 04:50:58.868472400,2024-09-14 07:15:32.944574800,2024-09-14 09:46:45.973631200
RQ00163,2023-04-15 23:09:47.930450000,2023-04-16 02:52:53.333788400,2023-04-16 10:10:01.081473200,2023-04-16 14:36:55.635461600,2023-04-16 16:57:19.666349600,2023-04-16 19:37:23.420337200
RQ00164,2024-10-24 23:46:42.202866800,2024-10-25 02:33:45.894568400,2024-10-25 10:23:13.079649200,2024-10-25 14:35:27.968601200,2024-10-25 17:19:13.842801200,2024-10-25 19:32:53.310182000
RQ00165,2023-01-03 07:05:19.115502800,2023-01-03 11:08:02.464336400,2023-01-03 18:24:48.970851199,2023-01-03 22:01:56.862336799,2023-01-04 00:59:51.131983999,2023-01-04 03:37:06.410482399
RQ00166,2023-03-22 06:30:01.445762800,2023-03-22 09:54:37.806760000,2023-03-22 16:41:11.471318800,2023-03-22 21:01:27.725828800,2023-03-22 23:38:49.932394000,2023-03-23 02:17:52.119026800
RQ00167,2024-02-02 17:48:01.123705600,2024-02-02 21:09:14.948335600,2024-02-03 06:03:59.888539600,2024-02-03 09:59:45.561024400,2024-02-03 12:28:36.375101200,2024-02-03 15:14:08.659706800
RQ00168,2024-10-03 15:55:44.865934799,2024-10-03 20:15:00.962839199,2024-10-04 02:29:20.042441999,2024-10-04 06:38:19.875830399,2024-10-04 08:55:37.821587999,2024-10-04 11:14:40.368131999
RQ00169,2023-09-26 22:53:45.456884400,2023-09-27 02:25:23.879818799,2023-09-27 10:31:20.528492399,2023-09-27 13:45:49.377303599,2023-09-27 16:06:05.006767199,2023-09-27 18:47:08.726041199
RQ00170,2024-04-30 09:02:13.305038000,2024-04-30 11:58:46.694010800,2024-04-30 17:43:24.617705600,2024-04-30 21:23:30.869499200,2024-04-30 23:32:49.269963200,2024-05-01 01:51:06.622449200
RQ00171,2024-04-01 10:57:08.144692000,2024-04-01 14:09:08.452715200,2024-04-01 20:59:09.996296800,2024-04-01 23:55:41.481478000,2024-04-02 02:31:07.977689200,2024-04-02 05:20:41.031079600
RQ00172,2024-05-15 19:25:44.171807200,2024-05-15 22:47:45.775554400,2024-05-16 06:47:55.893412000,2024-05-16 11:35:17.703848800,2024-05-16 13:37:04.579432000,2024-05-16 16:05:36.930527200
RQ00173,2024-06-12 22:41:46.089734400,2024-06-13 02:22:38.262958800,2024-06-13 10:14:00.012740400,2024-06-13 14:20:05.398542000,2024-06-13 16:52:50.770910400,2024-06-13 19:46:40.735824000
RQ00174,2023-05-09 21:29:05.727865599,2023-05-10 01:24:00.642189999,2023-05-10 08:20:04.717305999,2023-05-10 12:55:52.424861199,2023-05-10 15:12:52.273101998,2023-05-10 17:36:54.213995198
RQ00175,2024-10-12 16:31:17.503328800,2024-10-12 20:10:20.956204000,2024-10-13 03:06:02.271716800,2024-10-13 07:00:50.368991200,2024-10-13 09:57:37.663133200,2024-10-13 12:07:11.859648400
RQ00176,2024-02-15 07:45:48.678926400,2024-02-15 11:08:33.621712800,2024-02-15 16:48:17.704314000,2024-02-15 20:07:17.587192800,2024-02-15 22:19:57.031453200,2024-02-16 00:44:43.187809200
RQ00177,2024-10-27 05:55:37.303226400,2024-10-27 08:04:31.038992400,2024-10-27 16:15:43.534803600,2024-10-27 19:44:04.371889200,2024-10-27 22:39:06.136264800,2024-10-28 01:10:14.345407199
RQ00178,2024-05-22 16:22:54.424621200,2024-05-22 20:26:13.052785200,2024-05-23 05:31:12.836460000,2024-05-23 09:14:13.304324400,2024-05-23 11:33:47.768155200,2024-05-23 14:05:44.796991200
RQ00179,2023-01-04 03:16:21.045456800,2023-01-04 06:31:01.793970800,2023-01-04 14:23:52.449064400,2023-01-04 18:32:04.917933200,2023-01-04 20:45:47.634652400,2023-01-04 23:04:22.077702800
RQ00180,2024-10-20 08:40:47.025003200,2024-10-20 12:10:00.546868400,2024-10-20 20:36:02.534596400,2024-10-21 00:56:11.930429600,2024-10-21 03:06:24.942584000,2024-10-21 05:27:47.890856000
RQ00181,2023-04-11 18:51:41.529175600,2023-04-11 23:04:03.934499200,2023-04-12 06:56:50.960375200,2023-04-12 10:57:19.993108000,2023-04-12 13:28:22.389420400,2023-04-12 15:51:29.465806000
RQ00182,2023-11-08 07:11:55.137027200,2023-11-08 10:54:14.985004400,2023-11-08 18:56:37.510912400,2023-11-08 22:23:28.049352800,2023-11-09 00:32:33.162263600,2023-11-09 03:02:59.542131200
RQ00183,2024-02-29 01:04:31.002955600,2024-02-29 04:02:29.603132800,2024-02-29 11:40:14.154260800,2024-02-29 15:33:44.583810400,2024-02-29 18:06:17.712064000,2024-02-29 20:33:13.479036400
RQ00184,2024-04-15 01:41:45.263751600,2024-04-15 04:42:34.006156800,2024-04-15 13:55:20.707981200,2024-04-15 17:17:47.544146400,2024-04-15 19:54:19.781026800,2024-04-15 22:39:40.891063200
RQ00185,2023-11-16 05:23:42.340827200,2023-11-16 09:46:44.433131600,2023-11-16 18:16:50.621506400,2023-11-16 23:12:07.846992800,2023-11-17 01:30:24.697869200,2023-11-17 03:55:00.036826400
RQ00186,2023-06-15 01:50:34.913377600,2023-06-15 05:12:44.275229200,2023-06-15 14:53:52.670759200,2023-06-15 19:04:07.731450400,2023-06-15 21:15:19.591292800,2023-06-15 23:20:03.829570000
RQ00187,2023-06-14 04:21:10.834107600,2023-06-14 07:48:30.412473600,2023-06-14 16:07:19.969796400,2023-06-14 20:43:39.212829600,2023-06-14 23:33:04.655197200,2023-06-15 01:58:39.442081200
RQ00188,2024-12-14 23:04:47.225016000,2024-12-15 01:57:45.806971200,2024-12-15 09:13:33.320833200,2024-12-15 13:02:33.204046800,2024-12-15 15:38:02.671158000,2024-12-15 17:59:37.626153600
RQ00189,2024-04-11 04:54:26.941109200,2024-04-11 08:35:18.613372000,2024-04-11 16:43:54.651350800,2024-04-11 20:10:03.129954400,2024-04-11 22:48:28.382819200,2024-04-12 02:01:56.154019600
RQ00190,2023-02-01 23:10:42.522858800,2023-02-02 01:12:06.987678800,2023-02-02 10:26:34.154138000,2023-02-02 14:05:29.208141200,2023-02-02 17:16:16.177846400,2023-02-02 19:54:21.850372400
RQ00191,2024-09-12 00:59:18.507751600,2024-09-12 03:27:22.052269600,2024-09-12 12:59:45.119016399,2024-09-12 17:32:55.747991199,2024-09-12 20:42:59.848388799,2024-09-12 23:19:11.646834399
RQ00192,2024-06-07 09:17:42.649243200,2024-06-07 12:36:13.755417600,2024-06-07 19:56:43.910550000,2024-06-07 23:44:57.537352800,2024-06-08 02:18:52.397752800,2024-06-08 04:39:40.984903200
RQ00193,2023-05-31 23:56:33.055834000,2023-06-01 03:31:20.833775200,2023-06-01 10:39:22.529618799,2023-06-01 13:02:11.541715599,2023-06-01 15:42:08.314496799,2023-06-01 17:58:11.610737198
RQ00194,2023-02-09 02:05:23.244202000,2023-02-09 05:54:31.370792800,2023-02-09 14:11:32.294836000,2023-02-09 19:26:26.566948000,2023-02-09 21:53:57.470950000,2023-02-10 00:24:48.980218000
RQ00195,2024-03-09 23:29:18.122071200,2024-03-10 02:57:38.316819600,2024-03-10 12:07:16.093552800,2024-03-10 15:29:12.242918400,2024-03-10 17:36:39.894516000,2024-03-10 20:26:26.968765200
RQ00196,2024-05-21 19:27:46.668061600,2024-05-21 23:16:03.045552400,2024-05-22 07:38:15.055798000,2024-05-22 11:17:24.976883200,2024-05-22 13:54:01.520656000,2024-05-22 16:07:48.160813600
RQ00197,2024-02-25 02:17:44.036025200,2024-02-25 05:40:37.098096800,2024-02-25 13:45:21.238245200,2024-02-25 17:36:14.688880400,2024-02-25 20:14:02.454120800,2024-02-25 22:57:01.997850800
RQ00198,2023-04-16 12:35:20.572051600,2023-04-16 16:02:29.058425200,2023-04-17 01:14:09.486776800,2023-04-17 05:41:46.792698400,2023-04-17 08:53:04.288164400,2023-04-17 11:26:46.849502800
RQ00199,2024-02-05 18:19:20.670860800,2024-02-05 22:27:04.520460399,2024-02-06 06:50:12.077719599,2024-02-06 11:28:39.064308399,2024-02-06 14:11:33.207008799,2024-02-06 16:09:37.903951599
RQ00200,2023-04-12 11:42:32.475840799,2023-04-12 15:21:52.664457199,2023-04-12 23:29:51.849304399,2023-04-13 03:25:53.811807199,2023-04-13 05:27:14.296798399,2023-04-13 08:18:58.407868399
RQ00201,2023-10-16 23:57:12.556634800,2023-10-17 04:00:16.078691200,2023-10-17 10:27:56.558804800,2023-10-17 14:43:09.400886800,2023-10-17 17:08:55.968803200,2023-10-17 19:47:31.259854000
RQ00202,2024-08-04 07:23:16.662533200,2024-08-04 11:09:35.156803600,2024-08-04 18:59:48.813568000,2024-08-04 22:28:15.366701200,2024-08-05 00:59:48.706154800,2024-08-05 03:31:57.397655200
RQ00203,2024-07-14 21:05:52.978296800,2024-07-14 23:00:14.917640000,2024-07-15 07:41:12.407542400,2024-07-15 11:31:46.013030000,2024-07-15 13:37:30.007170800,2024-07-15 16:30:06.375768800
RQ00204,2023-05-01 06:19:10.091662800,2023-05-01 09:39:20.915310000,2023-05-01 16:30:13.105542000,2023-05-01 20:35:33.560863200,2023-05-01 23:07:46.515433200,2023-05-02 02:00:24.796459200
RQ00205,2023-12-11 08:09:24.255216400,2023-12-11 12:15:15.115057600,2023-12-11 19:42:50.204246800,2023-12-11 23:02:27.707035600,2023-12-12 01:12:04.841658400,2023-12-12 03:46:57.437195200
RQ00206,2024-06-21 10:01:51.414776400,2024-06-21 13:41:41.564828400,2024-06-21 21:36:16.218316800,2024-06-22 02:05:35.391645600,2024-06-22 04:30:53.410017600,2024-06-22 06:30:57.431653200
RQ00207,2024-02-09 10:40:28.405191600,2024-02-09 13:10:16.203553200,2024-02-09 21:26:33.211084799,2024-02-10 01:58:16.158481199,2024-02-10 04:10:31.036035599,2024-02-10 07:12:03.077257199
RQ00208,2023-11-06 14:43:27.419246400,2023-11-06 18:49:39.083527200,2023-11-07 03:01:01.513408800,2023-11-07 06:31:14.536092000,2023-11-07 09:15:17.816752800,2023-11-07 11:40:03.247773600
RQ00209,2024-11-02 18:19:30.438423600,2024-11-02 21:44:22.006638000,2024-11-03 06:51:50.911723200,2024-11-03 11:13:45.500334000,2024-11-03 13:42:18.489273600,2024-11-03 15:43:10.753504800
RQ00210,2023-09-15 12:13:20.318110800,2023-09-15 16:04:27.918232800,2023-09-16 00:21:16.315172400,2023-09-16 03:36:10.515691200,2023-09-16 05:33:39.400680000,2023-09-16 08:13:10.550562000
RQ00211,2023-04-28 06:05:01.459418800,2023-04-28 09:06:12.025790800,2023-04-28 17:46:33.413615200,2023-04-28 22:22:37.443419200,2023-04-29 00:39:06.685230400,2023-04-29 03:14:18.344099200
RQ00212,2023-02-26 13:15:56.271198800,2023-02-26 16:41:00.703811600,2023-02-27 00:43:26.858325200,2023-02-27 05:06:08.556395600,2023-02-27 07:24:00.718101200,2023-02-27 09:32:33.418365200
RQ00213,2024-03-26 13:24:34.403574800,2024-03-26 17:27:15.363038000,2024-03-27 00:21:02.266702400,2024-03-27 04:25:06.404316800,2024-03-27 07:13:17.962653200,2024-03-27 10:02:46.930112000
RQ00214,2024-01-28 00:45:13.324791600,2024-01-28 04:10:06.916386000,2024-01-28 13:53:45.210516000,2024-01-28 18:00:22.756485600,2024-01-28 20:21:06.600484800,2024-01-28 23:12:47.362273200
RQ00215,2024-01-18 13:26:22.581110399,2024-01-18 17:06:52.217020799,2024-01-19 01:19:03.554147999,2024-01-19 05:33:57.750181199,2024-01-19 07:46:21.017427599,2024-01-19 09:56:13.822529999
RQ00216,2023-05-06 22:26:46.287779200,2023-05-07 02:04:15.539990800,2023-05-07 10:50:30.590188000,2023-05-07 13:57:43.023592000,2023-05-07 16:46:55.041350800,2023-05-07 19:13:31.836852400
RQ00217,2023-02-23 03:31:16.761458800,2023-02-23 06:59:22.689756400,2023-02-23 14:00:41.960996800,2023-02-23 18:00:38.843940400,2023-02-23 20:28:11.598526000,2023-02-23 23:23:16.826105200
RQ00218,2023-04-03 02:07:41.804020000,2023-04-03 06:22:08.532445600,2023-04-03 12:06:16.278521200,2023-04-03 15:38:12.978227200,2023-04-03 17:27:16.100522800,2023-04-03 19:41:47.074867600
RQ00219,2023-03-04 04:04:50.173444400,2023-03-04 07:47:09.184353200,2023-03-04 15:15:57.424710800,2023-03-04 19:01:11.698584800,2023-03-04 21:34:28.004442800,2023-03-04 23:39:41.950024400
RQ00220,2024-12-21 03:04:07.106466000,2024-12-21 06:19:00.704539200,2024-12-21 14:06:52.057378800,2024-12-21 18:09:10.574560800,2024-12-21 21:06:11.276334000,2024-12-21 23:58:32.279386800
RQ00221,2024-07-06 12:21:02.048392800,2024-07-06 15:43:11.656084800,2024-07-06 23:23:25.675191600,2024-07-07 03:08:00.200662800,2024-07-07 05:42:54.517755600,2024-07-07 07:45:25.955838000
RQ00222,2024-05-04 01:38:27.057180400,2024-05-04 05:59:15.448602400,2024-05-04 13:43:04.022654800,2024-05-04 17:34:23.166688000,2024-05-04 20:07:12.774474400,2024-05-04 23:01:33.711329200
RQ00223,2023-01-10 05:18:28.254260800,2023-01-10 09:16:29.355559600,2023-01-10 17:45:47.936378800,2023-01-10 22:56:38.836978000,2023-01-11 01:20:43.882000000,2023-01-11 03:21:09.801517600
RQ00224,2024-05-31 21:04:54.141916800,2024-06-01 00:35:15.612745200,2024-06-01 09:36:55.988283600,2024-06-01 13:17:21.471831600,2024-06-01 15:43:12.064785600,2024-06-01 18:31:31.694941200
RQ00225,2023-02-09 10:31:30.516264000,2023-02-09 13:43:10.231344000,2023-02-09 20:33:06.415267200,2023-02-10 01:08:27.225832799,2023-02-10 04:06:12.232471199,2023-02-10 06:13:46.464281999
RQ00226,2024-04-02 18:22:37.813220000,2024-04-02 22:34:50.879376800,2024-04-03 06:58:46.182039200,2024-04-03 10:44:05.551421600,2024-04-03 12:46:15.696332000,2024-04-03 15:43:00.876449600
RQ00227,2023-01-29 01:49:06.785475600,2023-01-29 04:34:55.409977200,2023-01-29 13:46:19.017771600,2023-01-29 16:58:18.291360000,2023-01-29 19:24:20.166314400,2023-01-29 21:55:34.382434800
RQ00228,2023-06-05 12:28:02.617278800,2023-06-05 15:50:12.734133200,2023-06-05 23:34:20.020463600,2023-06-06 02:53:26.479444400,2023-06-06 05:11:54.849950000,2023-06-06 07:33:12.170853200
RQ00229,2023-04-23 06:22:29.519946800,2023-04-23 09:52:40.832090000,2023-04-23 15:26:37.797100400,2023-04-23 18:41:19.382657600,2023-04-23 21:09:19.482274400,2023-04-23 23:47:30.437332400
RQ00230,2023-09-01 17:28:08.964192000,2023-09-01 20:56:55.534110000,2023-09-02 04:32:22.714299600,2023-09-02 08:31:49.406012400,2023-09-02 11:09:38.279610000,2023-09-02 13:53:19.584038400
RQ00231,2024-01-23 00:19:28.974972400,2024-01-23 04:16:56.145504400,2024-01-23 12:26:21.736806400,2024-01-23 17:03:19.721927200,2024-01-23 19:59:07.224151600,2024-01-23 22:09:09.079294000
RQ00232,2023-01-30 03:01:53.750085600,2023-01-30 06:56:18.136557600,2023-01-30 13:16:24.523845600,2023-01-30 17:59:00.842377200,2023-01-30 20:22:49.449608400,2023-01-30 23:09:10.485288000
RQ00233,2024-06-06 22:27:25.099362400,2024-06-07 01:15:38.798212000,2024-06-07 10:18:58.758779200,2024-06-07 15:41:30.060233200,2024-06-07 18:02:13.851294400,2024-06-07 20:32:25.704060400
RQ00234,2024-06-09 19:30:13.324165600,2024-06-09 23:40:46.029392800,2024-06-10 08:35:28.384555600,2024-06-10 11:43:28.293604000,2024-06-10 13:36:18.217303600,2024-06-10 15:37:13.047517600
RQ00235,2024-01-05 23:51:41.260886799,2024-01-06 03:44:02.245442799,2024-01-06 10:48:38.243244399,2024-01-06 15:03:36.911301999,2024-01-06 17:36:28.498591599,2024-01-06 20:05:51.847308399
RQ00236,2023-09-02 09:38:19.270858800,2023-09-02 12:32:10.386775200,2023-09-02 21:41:01.527945600,2023-09-03 01:19:10.189148400,2023-09-03 04:21:14.248766400,2023-09-03 06:39:08.518261200
RQ00237,2024-08-15 00:42:58.434051200,2024-08-15 04:14:43.890899600,2024-08-15 12:17:52.237672400,2024-08-15 16:32:35.728972400,2024-08-15 18:39:27.191962400,2024-08-15 21:14:46.894563199
RQ00238,2024-01-30 07:10:59.727415600,2024-01-30 10:25:09.798612400,2024-01-30 18:49:24.409633600,2024-01-30 22:09:00.943788400,2024-01-31 00:33:08.373587200,2024-01-31 02:55:34.934734000
RQ00239,2023-07-07 05:42:36.564865200,2023-07-07 09:56:01.228693200,2023-07-07 19:24:00.469306800,2023-07-08 00:02:07.218934800,2023-07-08 02:23:47.981072400,2023-07-08 05:16:08.208811200
